,Order Date,Region,City,Category,Sub-Category,Product Name,Quantity,Unit Price,Discount,Sales,Profit,Payment Mode,Order_Date,Year,Month,Day,DayOfWeek,IsWeekend,Quarter,Sales_Lag_7,Sales_Lag_14,Sales_Lag_30,Rolling_Avg_7,Rolling_Avg_14,Discount_Rate,Effective_Price,Category_SubCategory,Customer_Count,Is_Holiday,Holiday_Type,temperature_max,temperature_min,precipitation_sum,rain_sum,Date_City_Key,Temperature_Avg,Temperature_Variance,Is_Rainy_Day,Rainfall_Category,Holiday_Rainfall,Holiday_Temperature,Season,Weekend_Holiday
4091,2025-05-23,North,Jaipur,Home Decor,Cushion,Cushion Neque,2,77715,5,147658.5,7475.99,Credit Card,2025-05-23,2025,5,23,4,0,2,7436.6,82582.4,,132955.07857142857,134554.4785714286,0.05,73829.25,Home Decor_Cushion,31,0,None,19.65,7.15,0.0,0.0,2025-05-23_Jaipur,13.4,12.5,0,None,0.0,0.0,Summer,0
4092,2023-12-23,East,Ranchi,Books,Comics,Comics Similique,3,2739,20,6573.6,1124.32,Credit Card,2023-12-23,2023,12,23,5,1,4,170419.2,11212.35,,85170.55714285714,93860.91428571429,0.2,2191.2000000000003,Books_Comics,30,0,None,22.35,11.05,0.0,0.0,2023-12-23_Ranchi,16.7,11.3,0,None,0.0,0.0,Winter,0
4093,2024-07-13,East,Guwahati,Furniture,Sofa,Sofa Expedita,3,46207,5,131689.95,32483.99,Credit Card,2024-07-13,2024,7,13,5,1,3,8398.0,48758.0,157403.0,94189.50714285715,96754.79285714286,0.05,43896.65,Furniture_Sofa,36,0,None,21.8,11.0,0.0,0.0,2024-07-13_Guwahati,16.4,10.799999,0,None,0.0,0.0,Monsoon,0
4094,2025-04-13,West,Goa,Furniture,Chair,Chair Labore,2,23121,0,46242.0,7892.02,Debit Card,2025-04-13,2025,4,13,6,1,2,44667.0,205502.8,,71734.96428571428,80976.57142857143,0.0,23121.0,Furniture_Chair,31,0,None,33.6,20.25,0.0,0.0,2025-04-13_Goa,26.925,13.349998,0,None,0.0,0.0,Summer,0
4095,2025-06-19,East,Bhubaneswar,Groceries,Rice,Rice Dolorem,3,73666,15,187848.3,14178.9,Credit Card,2025-06-19,2025,6,19,3,0,2,171900.9,118220.85,,142868.31428571427,107783.68214285714,0.15,62616.1,Groceries_Rice,29,0,None,27.85,19.0,0.6,0.6,2025-06-19_Bhubaneswar,23.425,8.85,1,Light,0.0,0.0,Monsoon,0
4096,2025-07-23,West,Surat,Furniture,Sofa,Sofa Beatae,5,32839,0,164195.0,30693.0,Net Banking,2025-07-23,2025,7,23,2,0,3,125881.2,178044.0,,141827.32142857142,128608.84642857143,0.0,32839.0,Furniture_Sofa,32,0,None,28.4,14.65,0.0,0.0,2025-07-23_Surat,21.525,13.75,0,None,0.0,0.0,Monsoon,0
4097,2025-09-05,East,Guwahati,Groceries,Oil,Oil Iusto,5,20467,10,92101.5,5298.98,Net Banking,2025-09-05,2025,9,5,4,0,3,7606.8,223749.75,,72068.6,86330.73214285714,0.1,18420.3,Groceries_Oil,26,1,Milad-un-Nabi,21.8,11.0,0.0,0.0,2025-09-05_Guwahati,16.4,10.799999,0,None,0.0,16.399999618530273,Monsoon,0
4098,2024-09-01,South,Hyderabad,Toys,RC Car,RC Car Assumenda,1,69771,20,55816.8,4734.21,Debit Card,2024-09-01,2024,9,1,6,1,3,76552.0,187927.2,,66153.32142857143,72209.43214285714,0.2,55816.8,Toys_RC Car,24,0,None,30.05,19.95,0.0,0.0,2024-09-01_Hyderabad,25.0,10.099998,0,None,0.0,0.0,Monsoon,0
4099,2024-08-25,West,Goa,Beauty,Face Cream,Face Cream Amet,1,279,5,265.05,23.25,Net Banking,2024-08-25,2024,8,25,6,1,3,65529.9,70992.0,,119335.53571428571,126248.60714285714,0.05,265.05,Beauty_Face Cream,23,0,None,33.6,20.25,0.0,0.0,2024-08-25_Goa,26.925,13.349998,0,None,0.0,0.0,Monsoon,0
4100,2024-11-08,West,Goa,Furniture,Chair,Chair Ut,5,49580,5,235505.0,31150.74,COD,2024-11-08,2024,11,8,4,0,4,185346.9,15938.1,,78900.40714285713,96659.92142857143,0.05,47101.0,Furniture_Chair,31,0,None,33.6,20.25,0.0,0.0,2024-11-08_Goa,26.925,13.349998,0,None,0.0,0.0,Winter,0
4101,2024-05-21,North,Jaipur,Home Decor,Lamp,Lamp Numquam,2,22225,20,35560.0,2233.93,Net Banking,2024-05-21,2024,5,21,1,0,2,91439.6,83095.2,,124972.27857142857,131159.10714285716,0.2,17780.0,Home Decor_Lamp,31,0,None,19.65,7.15,0.0,0.0,2024-05-21_Jaipur,13.4,12.5,0,None,0.0,0.0,Summer,0
4102,2025-03-19,West,Ahmedabad,Clothing,Shoes,Shoes Numquam,2,27110,20,43376.0,6948.92,COD,2025-03-19,2025,3,19,2,0,1,6171.0,3839.2,,57545.6,71803.25357142858,0.2,21688.0,Clothing_Shoes,21,0,None,27.65,14.5,0.0,0.0,2025-03-19_Ahmedabad,21.075,13.15,0,None,0.0,0.0,Summer,0
4103,2025-05-23,West,Ahmedabad,Books,Non-Fiction,Non-Fiction Laborum,3,69391,15,176947.05,31047.35,Net Banking,2025-05-23,2025,5,23,4,0,2,77473.0,6343.0,,118098.62142857142,108278.97142857141,0.15,58982.35,Books_Non-Fiction,26,0,None,27.65,14.5,0.0,0.0,2025-05-23_Ahmedabad,21.075,13.15,0,None,0.0,0.0,Summer,0
4104,2024-12-03,North,Delhi,Sports,Dumbbells,Dumbbells Dolores,5,46020,20,184080.0,43927.31,UPI,2024-12-03,2024,12,3,1,0,4,22703.0,76108.8,,145986.94999999998,116084.375,0.2,36816.0,Sports_Dumbbells,24,0,None,18.3,7.85,0.0,0.0,2024-12-03_Delhi,13.075,10.449999,0,None,0.0,0.0,Winter,0
4105,2025-08-19,South,Chennai,Toys,Board Game,Board Game Perspiciatis,3,36265,20,87036.0,17674.84,Debit Card,2025-08-19,2025,8,19,1,0,3,341534.5,7631.1,,85715.55714285714,94481.73571428572,0.2,29012.0,Toys_Board Game,30,0,None,28.55,21.3,0.0,0.0,2025-08-19_Chennai,24.925,7.25,0,None,0.0,0.0,Monsoon,0
4106,2025-05-02,North,Delhi,Furniture,Bed,Bed Ab,1,53195,10,47875.5,3040.78,COD,2025-05-02,2025,5,2,4,0,2,75896.45,14630.4,,131265.7857142857,121211.3857142857,0.1,47875.5,Furniture_Bed,35,0,None,18.3,7.85,0.0,0.0,2025-05-02_Delhi,13.075,10.449999,0,None,0.0,0.0,Summer,0
4107,2025-05-27,South,Bangalore,Beauty,Face Cream,Face Cream Ad,5,63549,20,254196.0,13759.33,Credit Card,2025-05-27,2025,5,27,1,0,2,212027.4,129969.0,,92179.02857142857,93121.49642857142,0.2,50839.200000000004,Beauty_Face Cream,23,0,None,27.45,14.9,0.0,0.0,2025-05-27_Bangalore,21.175,12.550001,0,None,0.0,0.0,Summer,0
4108,2024-03-29,West,Surat,Beauty,Lipstick,Lipstick Atque,1,59706,15,50750.1,5886.11,Net Banking,2024-03-29,2024,3,29,4,0,1,74564.0,52946.4,,68961.21428571429,84229.93214285714,0.15,50750.1,Beauty_Lipstick,24,1,Good Friday,28.4,14.65,0.0,0.0,2024-03-29_Surat,21.525,13.75,0,None,0.0,21.524999618530273,Summer,0
4109,2025-06-30,East,Kolkata,Groceries,Spices,Spices Doloremque,3,2210,5,6298.5,1099.96,Net Banking,2025-06-30,2025,6,30,0,0,2,14708.8,16134.8,,95664.67142857143,86140.73214285714,0.05,2099.5,Groceries_Spices,25,0,None,24.7,15.75,0.2,0.2,2025-06-30_Kolkata,20.225,8.950001,1,Light,0.0,0.0,Monsoon,0
4110,2024-11-08,North,Jaipur,Books,Comics,Comics Quibusdam,3,725,15,1848.75,432.21,Debit Card,2024-11-08,2024,11,8,4,0,4,15103.1,165790.8,,67548.92857142857,94171.80000000002,0.15,616.25,Books_Comics,29,0,None,19.65,7.15,0.0,0.0,2024-11-08_Jaipur,13.4,12.5,0,None,0.0,0.0,Winter,0
4111,2024-04-15,South,Chennai,Beauty,Shampoo,Shampoo Eaque,4,59559,10,214412.4,14568.74,Debit Card,2024-04-15,2024,4,15,0,0,2,104652.0,244085.4,,143593.37142857144,102104.625,0.1,53603.1,Beauty_Shampoo,24,0,None,28.55,21.3,0.0,0.0,2024-04-15_Chennai,24.925,7.25,0,None,0.0,0.0,Summer,0
4112,2025-04-17,West,Pune,Kitchen,Mixer Grinder,Mixer Grinder Minus,5,58401,20,233604.0,57790.84,Debit Card,2025-04-17,2025,4,17,3,0,2,20116.25,16791.75,,124601.08571428573,126207.30000000002,0.2,46720.8,Kitchen_Mixer Grinder,32,0,None,29.85,14.15,0.0,0.0,2025-04-17_Pune,22.0,15.700001,0,None,0.0,0.0,Summer,0
4113,2024-06-05,West,Mumbai,Furniture,Sofa,Sofa Facere,5,32673,10,147028.5,35636.96,COD,2024-06-05,2024,6,5,2,0,2,218170.8,110425.5,,127203.80714285714,122365.00357142858,0.1,29405.7,Furniture_Sofa,27,0,None,27.3,16.4,0.0,0.0,2024-06-05_Mumbai,21.849998,10.9,0,None,0.0,0.0,Monsoon,0
4114,2023-11-30,East,Bhubaneswar,Home Decor,Cushion,Cushion Debitis,3,2073,20,4975.2,898.96,COD,2023-11-30,2023,11,30,3,0,4,92432.0,35492.8,,86386.74285714286,120396.25357142858,0.2,1658.4,Home Decor_Cushion,23,0,None,27.85,19.0,0.6,0.6,2023-11-30_Bhubaneswar,23.425,8.85,1,Light,0.0,0.0,Winter,0
4115,2025-07-11,North,Amritsar,Furniture,Cabinet,Cabinet Aut,2,63417,0,126834.0,14328.53,UPI,2025-07-11,2025,7,11,4,0,3,246460.4,96892.8,,106624.65714285713,124594.62857142858,0.0,63417.0,Furniture_Cabinet,24,0,None,16.95,5.9,0.0,0.0,2025-07-11_Amritsar,11.425,11.050001,0,None,0.0,0.0,Monsoon,0
4116,2025-01-13,North,Lucknow,Home Decor,Wall Art,Wall Art Vitae,2,23065,10,41517.0,9030.97,Net Banking,2025-01-13,2025,1,13,0,0,1,122958.0,158716.0,208549.2,128897.69999999998,148826.20714285717,0.1,20758.5,Home Decor_Wall Art,31,0,None,20.6,8.7,0.0,0.0,2025-01-13_Lucknow,14.65,11.900001,0,None,0.0,0.0,Winter,0
4117,2024-05-03,North,Delhi,Home Decor,Cushion,Cushion Nam,3,53861,15,137345.55,19064.46,UPI,2024-05-03,2024,5,3,4,0,2,89578.8,296867.4,,114579.17142857143,90503.64642857143,0.15,45781.85,Home Decor_Cushion,24,0,None,18.3,7.85,0.0,0.0,2024-05-03_Delhi,13.075,10.449999,0,None,0.0,0.0,Summer,0
4118,2024-07-19,North,Chandigarh,Furniture,Table,Table A,4,1061,5,4031.8,373.89,UPI,2024-07-19,2024,7,19,4,0,3,29842.0,111042.3,,91025.45714285714,103413.96071428573,0.05,1007.9499999999999,Furniture_Table,27,0,None,16.6,7.0,0.0,0.0,2024-07-19_Chandigarh,11.8,9.6,0,None,0.0,0.0,Monsoon,0
4119,2023-10-06,North,Delhi,Home Decor,Clock,Clock Ducimus,4,65895,15,224043.0,55562.67,Credit Card,2023-10-06,2023,10,6,4,0,4,106686.9,63181.35,,131344.32857142857,101993.76428571428,0.15,56010.75,Home Decor_Clock,24,0,None,18.3,7.85,0.0,0.0,2023-10-06_Delhi,13.075,10.449999,0,None,0.0,0.0,Winter,0
4120,2023-11-21,East,Bhubaneswar,Groceries,Spices,Spices Dicta,4,66959,5,254444.2,37018.36,Credit Card,2023-11-21,2023,11,21,1,0,4,338971.5,9070.0,,130792.98571428572,125310.41071428571,0.05,63611.049999999996,Groceries_Spices,29,0,None,27.85,19.0,0.6,0.6,2023-11-21_Bhubaneswar,23.425,8.85,1,Light,0.0,0.0,Winter,0
4121,2025-10-01,West,Ahmedabad,Furniture,Table,Table Distinctio,3,30623,10,82682.1,10027.11,Credit Card,2025-10-01,2025,10,1,2,0,4,9015.5,272830.0,,120139.52857142859,123525.23571428572,0.1,27560.7,Furniture_Table,31,0,None,27.65,14.5,0.0,0.0,2025-10-01_Ahmedabad,21.075,13.15,0,None,0.0,0.0,Winter,0
4122,2025-08-07,South,Bangalore,Clothing,Shoes,Shoes Velit,5,9465,5,44958.75,5743.24,Credit Card,2025-08-07,2025,8,7,3,0,3,144557.7,13664.0,,57726.65714285714,64621.58928571428,0.05,8991.75,Clothing_Shoes,37,0,None,27.45,14.9,0.0,0.0,2025-08-07_Bangalore,21.175,12.550001,0,None,0.0,0.0,Monsoon,0
4123,2025-01-22,South,Chennai,Toys,Puzzle,Puzzle Expedita,3,27437,10,74079.9,9603.83,Net Banking,2025-01-22,2025,1,22,2,0,1,82504.4,114537.5,,84512.05714285713,91591.90714285713,0.1,24693.3,Toys_Puzzle,30,0,None,28.55,21.3,0.0,0.0,2025-01-22_Chennai,24.925,7.25,0,None,0.0,0.0,Winter,0
4124,2024-09-08,East,Patna,Home Decor,Cushion,Cushion Veniam,5,18377,20,73508.0,17559.15,Net Banking,2024-09-08,2024,9,8,6,1,3,58288.0,122763.8,,120455.77857142857,99528.51785714286,0.2,14701.6,Home Decor_Cushion,28,0,None,21.45,10.7,0.0,0.0,2024-09-08_Patna,16.075,10.750001,0,None,0.0,0.0,Monsoon,0
4125,2024-06-12,West,Mumbai,Toys,Board Game,Board Game Quia,5,1056,5,5016.0,609.86,Debit Card,2024-06-12,2024,6,12,2,0,2,124492.5,28908.0,,94726.65714285716,106925.04285714286,0.05,1003.1999999999999,Toys_Board Game,24,0,None,27.3,16.4,0.0,0.0,2024-06-12_Mumbai,21.849998,10.9,0,None,0.0,0.0,Monsoon,0
4126,2024-10-24,West,Pune,Kitchen,Microwave,Microwave Debitis,1,71294,20,57035.2,5297.46,UPI,2024-10-24,2024,10,24,3,0,4,220490.0,174042.0,,101250.40000000001,117849.67142857144,0.2,57035.200000000004,Kitchen_Microwave,32,0,None,29.85,14.15,0.0,0.0,2024-10-24_Pune,22.0,15.700001,0,None,0.0,0.0,Winter,0
4127,2023-12-28,South,Bangalore,Sports,Football,Football Exercitationem,5,17924,15,76177.0,9593.59,UPI,2023-12-28,2023,12,28,3,0,4,63709.2,118712.7,,90849.40714285713,88414.92857142857,0.15,15235.4,Sports_Football,27,0,None,27.45,14.9,0.0,0.0,2023-12-28_Bangalore,21.175,12.550001,0,None,0.0,0.0,Winter,0
4128,2024-09-28,North,Jaipur,Clothing,Women's Wear,Women's Wear Fugiat,1,46429,0,46429.0,8711.49,Debit Card,2024-09-28,2024,9,28,5,1,3,98150.0,72180.05,,103462.87142857142,113965.79285714286,0.0,46429.0,Clothing_Women's Wear,30,0,None,19.65,7.15,0.0,0.0,2024-09-28_Jaipur,13.4,12.5,0,None,0.0,0.0,Monsoon,0
4129,2024-04-12,South,Thiruvananthapuram,Beauty,Foundation,Foundation Facilis,1,29993,10,26993.7,3260.77,Net Banking,2024-04-12,2024,4,12,4,0,2,205314.0,73170.9,,83162.27142857142,68704.74285714286,0.1,26993.7,Beauty_Foundation,19,0,None,31.85,20.15,0.0,0.0,2024-04-12_Thiruvananthapuram,26.0,11.700001,0,None,0.0,0.0,Summer,0
4130,2025-03-30,South,Chennai,Furniture,Table,Table Atque,3,21040,5,59964.0,10277.19,COD,2025-03-30,2025,3,30,6,1,1,59304.0,41459.6,,90142.0,102656.33571428571,0.05,19988.0,Furniture_Table,20,0,None,28.55,21.3,0.0,0.0,2025-03-30_Chennai,24.925,7.25,0,None,0.0,0.0,Summer,0
4131,2024-12-22,East,Guwahati,Home Decor,Wall Art,Wall Art Vero,1,51713,0,51713.0,6255.25,Debit Card,2024-12-22,2024,12,22,6,1,4,49232.0,338810.0,,93302.71428571429,96180.65000000001,0.0,51713.0,Home Decor_Wall Art,32,0,None,21.8,11.0,0.0,0.0,2024-12-22_Guwahati,16.4,10.799999,0,None,0.0,0.0,Winter,0
4132,2024-04-30,East,Bhubaneswar,Home Decor,Lamp,Lamp Ratione,2,4787,20,7659.2,1716.56,Net Banking,2024-04-30,2024,4,30,1,0,2,145377.2,294333.75,,66712.74285714285,99919.5,0.2,3829.6000000000004,Home Decor_Lamp,23,0,None,27.85,19.0,0.6,0.6,2024-04-30_Bhubaneswar,23.425,8.85,1,Light,0.0,0.0,Summer,0
4133,2025-08-23,West,Surat,Books,Textbook,Textbook Omnis,4,37107,0,148428.0,30281.57,Debit Card,2025-08-23,2025,8,23,5,1,3,72860.0,100322.0,40338.0,95637.77857142857,91592.7607142857,0.0,37107.0,Books_Textbook,38,0,None,28.4,14.65,0.0,0.0,2025-08-23_Surat,21.525,13.75,0,None,0.0,0.0,Monsoon,0
4134,2025-02-20,South,Thiruvananthapuram,Furniture,Cabinet,Cabinet Repellendus,5,32581,20,130324.0,18179.85,Credit Card,2025-02-20,2025,2,20,3,0,1,43462.2,109580.0,,79837.72857142857,71936.65,0.2,26064.800000000003,Furniture_Cabinet,22,0,None,31.85,20.15,0.0,0.0,2025-02-20_Thiruvananthapuram,26.0,11.700001,0,None,0.0,0.0,Winter,0
4135,2023-10-30,North,Amritsar,Beauty,Lipstick,Lipstick Tempora,5,36765,5,174633.75,39512.52,Credit Card,2023-10-30,2023,10,30,0,0,4,62944.0,236048.0,,115125.99285714285,97063.07142857143,0.05,34926.75,Beauty_Lipstick,25,0,None,16.95,5.9,0.0,0.0,2023-10-30_Amritsar,11.425,11.050001,0,None,0.0,0.0,Winter,0
4136,2024-10-12,North,Amritsar,Beauty,Shampoo,Shampoo Earum,5,33468,0,167340.0,21070.91,COD,2024-10-12,2024,10,12,5,1,4,40352.0,1691.0,,133267.13571428572,108895.14285714286,0.0,33468.0,Beauty_Shampoo,25,1,Dussehra,16.95,5.9,0.0,0.0,2024-10-12_Amritsar,11.425,11.050001,0,None,0.0,11.425000190734863,Winter,1
4137,2025-05-23,South,Bangalore,Toys,Action Figure,Action Figure Dolorum,2,59500,5,113050.0,11858.74,COD,2025-05-23,2025,5,23,4,0,2,246876.0,96476.4,,69756.41428571429,108991.61785714285,0.05,56525.0,Toys_Action Figure,25,0,None,27.45,14.9,0.0,0.0,2025-05-23_Bangalore,21.175,12.550001,0,None,0.0,0.0,Summer,0
4138,2025-09-23,East,Bhubaneswar,Clothing,Women's Wear,Women's Wear Architecto,3,49280,0,147840.0,7523.52,Credit Card,2025-09-23,2025,9,23,1,0,3,8308.8,29253.6,,91636.55000000002,111374.0642857143,0.0,49280.0,Clothing_Women's Wear,24,0,None,27.85,19.0,0.6,0.6,2025-09-23_Bhubaneswar,23.425,8.85,1,Light,0.0,0.0,Monsoon,0
4139,2024-07-29,North,Delhi,Electronics,Smartwatch,Smartwatch Veritatis,4,65337,15,222145.8,42293.92,Net Banking,2024-07-29,2024,7,29,0,0,3,230403.6,26325.0,,81631.23571428572,98538.47499999999,0.15,55536.45,Electronics_Smartwatch,20,0,None,18.3,7.85,0.0,0.0,2024-07-29_Delhi,13.075,10.449999,0,None,0.0,0.0,Monsoon,0
4140,2025-09-01,North,Chandigarh,Toys,Board Game,Board Game Earum,5,62065,20,248260.0,29959.35,Net Banking,2025-09-01,2025,9,1,0,0,3,94965.8,142270.2,,149567.81428571427,130994.60357142857,0.2,49652.0,Toys_Board Game,28,0,None,16.6,7.0,0.0,0.0,2025-09-01_Chandigarh,11.8,9.6,0,None,0.0,0.0,Monsoon,0
4141,2024-08-19,West,Surat,Toys,RC Car,RC Car Qui,1,17378,5,16509.1,3057.67,Credit Card,2024-08-19,2024,8,19,0,0,3,139308.8,15434.3,,110702.74285714285,122677.48214285714,0.05,16509.1,Toys_RC Car,28,0,None,28.4,14.65,0.0,0.0,2024-08-19_Surat,21.525,13.75,0,None,0.0,0.0,Monsoon,0
4142,2025-05-06,South,Thiruvananthapuram,Books,Non-Fiction,Non-Fiction Sit,5,13798,0,68990.0,10149.23,Net Banking,2025-05-06,2025,5,6,1,0,2,61068.0,67362.0,,116778.94285714286,93642.94642857143,0.0,13798.0,Books_Non-Fiction,25,0,None,31.85,20.15,0.0,0.0,2025-05-06_Thiruvananthapuram,26.0,11.700001,0,None,0.0,0.0,Summer,0
4143,2025-05-23,South,Chennai,Home Decor,Cushion,Cushion Ipsum,3,52248,20,125395.2,13850.13,UPI,2025-05-23,2025,5,23,4,0,2,120332.0,16960.0,,130883.39285714284,111438.84285714287,0.2,41798.4,Home Decor_Cushion,25,0,None,28.55,21.3,0.0,0.0,2025-05-23_Chennai,24.925,7.25,0,None,0.0,0.0,Summer,0
4144,2024-06-15,South,Chennai,Home Decor,Vase,Vase Nulla,3,51589,15,131551.95,32663.29,Net Banking,2024-06-15,2024,6,15,5,1,2,167802.75,174587.2,,125704.70714285715,108364.89642857142,0.15,43850.65,Home Decor_Vase,25,0,None,28.55,21.3,0.0,0.0,2024-06-15_Chennai,24.925,7.25,0,None,0.0,0.0,Monsoon,0
4145,2025-09-21,West,Ahmedabad,Furniture,Chair,Chair Sunt,1,59127,10,53214.3,9499.89,COD,2025-09-21,2025,9,21,6,1,3,175026.9,174776.0,,102737.72857142857,114842.25714285715,0.1,53214.3,Furniture_Chair,31,0,None,27.65,14.5,0.0,0.0,2025-09-21_Ahmedabad,21.075,13.15,0,None,0.0,0.0,Monsoon,0
4146,2023-11-30,West,Goa,Sports,Yoga Mat,Yoga Mat Fugit,4,34771,15,118221.4,26006.19,Debit Card,2023-11-30,2023,11,30,3,0,4,67581.0,34350.0,,77812.34999999999,93555.59642857143,0.15,29555.35,Sports_Yoga Mat,29,0,None,33.6,20.25,0.0,0.0,2023-11-30_Goa,26.925,13.349998,0,None,0.0,0.0,Winter,0
4147,2025-03-01,South,Thiruvananthapuram,Kitchen,Refrigerator,Refrigerator Maiores,1,35166,5,33407.7,8346.55,UPI,2025-03-01,2025,3,1,5,1,1,4054.5,220561.5,,131002.25,106498.625,0.05,33407.7,Kitchen_Refrigerator,22,0,None,31.85,20.15,0.0,0.0,2025-03-01_Thiruvananthapuram,26.0,11.700001,0,None,0.0,0.0,Summer,0
4148,2024-10-23,North,Chandigarh,Beauty,Face Cream,Face Cream Impedit,3,24213,5,69007.05,10987.17,Net Banking,2024-10-23,2024,10,23,2,0,4,33468.75,79619.5,,75874.04285714286,103488.94642857145,0.05,23002.35,Beauty_Face Cream,24,0,None,16.6,7.0,0.0,0.0,2024-10-23_Chandigarh,11.8,9.6,0,None,0.0,0.0,Winter,0
4149,2024-08-21,South,Hyderabad,Furniture,Table,Table Perferendis,5,52049,10,234220.5,37646.21,Net Banking,2024-08-21,2024,8,21,2,0,3,59273.1,47448.8,,127609.0142857143,114884.71428571429,0.1,46844.1,Furniture_Table,28,0,None,30.05,19.95,0.0,0.0,2024-08-21_Hyderabad,25.0,10.099998,0,None,0.0,0.0,Monsoon,0
4150,2024-06-16,South,Chennai,Kitchen,Mixer Grinder,Mixer Grinder Necessitatibus,4,49743,10,179074.8,22259.66,Credit Card,2024-06-16,2024,6,16,6,1,2,1384.2,21751.5,,135778.77857142856,128178.58214285714,0.1,44768.700000000004,Kitchen_Mixer Grinder,37,0,None,28.55,21.3,0.0,0.0,2024-06-16_Chennai,24.925,7.25,0,None,0.0,0.0,Monsoon,0
4151,2024-09-17,East,Patna,Toys,Action Figure,Action Figure Non,2,1563,20,2500.8,417.87,UPI,2024-09-17,2024,9,17,1,0,3,168753.9,163381.0,,95321.74285714285,96397.43214285713,0.2,1250.4,Toys_Action Figure,25,0,None,21.45,10.7,0.0,0.0,2024-09-17_Patna,16.075,10.750001,0,None,0.0,0.0,Monsoon,0
4152,2025-05-24,East,Patna,Furniture,Sofa,Sofa Aperiam,1,35614,5,33833.3,8035.97,Net Banking,2025-05-24,2025,5,24,5,1,2,37302.4,34729.2,,50768.385714285716,84354.65714285713,0.05,33833.299999999996,Furniture_Sofa,22,0,None,21.45,10.7,0.0,0.0,2025-05-24_Patna,16.075,10.750001,0,None,0.0,0.0,Summer,0
4153,2024-03-26,South,Chennai,Groceries,Sugar,Sugar Vero,3,33589,5,95728.65,13023.19,COD,2024-03-26,2024,3,26,1,0,1,1527.6,33328.5,,58944.46428571428,67128.67857142857,0.05,31909.55,Groceries_Sugar,28,0,None,28.55,21.3,0.0,0.0,2024-03-26_Chennai,24.925,7.25,0,None,0.0,0.0,Summer,0
4154,2024-08-06,East,Patna,Furniture,Sofa,Sofa Nemo,5,12156,10,54702.0,3633.06,UPI,2024-08-06,2024,8,6,1,0,3,51467.2,131938.2,,51230.5,78837.78571428571,0.1,10940.4,Furniture_Sofa,22,0,None,21.45,10.7,0.0,0.0,2024-08-06_Patna,16.075,10.750001,0,None,0.0,0.0,Monsoon,0
4155,2024-12-15,West,Surat,Beauty,Lipstick,Lipstick Quis,4,10094,15,34319.6,3825.12,COD,2024-12-15,2024,12,15,6,1,4,39672.0,39304.0,,68196.58571428571,83873.90357142859,0.15,8579.9,Beauty_Lipstick,24,0,None,28.4,14.65,0.0,0.0,2024-12-15_Surat,21.525,13.75,0,None,0.0,0.0,Winter,0
4156,2025-06-18,East,Guwahati,Home Decor,Lamp,Lamp Aperiam,5,8962,0,44810.0,3098.29,UPI,2025-06-18,2025,6,18,2,0,2,108756.0,229853.6,,84167.57142857143,82963.25,0.0,8962.0,Home Decor_Lamp,32,0,None,21.8,11.0,0.0,0.0,2025-06-18_Guwahati,16.4,10.799999,0,None,0.0,0.0,Monsoon,0
4157,2024-08-28,North,Jaipur,Sports,Dumbbells,Dumbbells Commodi,4,67533,15,229612.2,56186.79,Debit Card,2024-08-28,2024,8,28,2,0,3,11222.55,142130.2,,112394.77857142857,89826.40000000001,0.15,57403.049999999996,Sports_Dumbbells,20,0,None,19.65,7.15,0.0,0.0,2024-08-28_Jaipur,13.4,12.5,0,None,0.0,0.0,Monsoon,0
4158,2023-12-25,South,Bangalore,Electronics,Smartwatch,Smartwatch Error,2,74898,5,142306.2,10168.18,Debit Card,2023-12-25,2023,12,25,0,0,4,33841.05,61410.85,,116060.44285714286,99248.79642857143,0.05,71153.09999999999,Electronics_Smartwatch,28,1,Christmas,27.45,14.9,0.0,0.0,2023-12-25_Bangalore,21.175,12.550001,0,None,0.0,21.174999237060547,Winter,0
4159,2025-06-09,East,Guwahati,Toys,Doll,Doll Assumenda,2,15165,20,24264.0,5938.85,COD,2025-06-09,2025,6,9,0,0,2,174727.8,96384.0,,68539.37142857142,70145.375,0.2,12132.0,Toys_Doll,25,0,None,21.8,11.0,0.0,0.0,2025-06-09_Guwahati,16.4,10.799999,0,None,0.0,0.0,Monsoon,0
4160,2024-01-05,South,Thiruvananthapuram,Furniture,Table,Table Nihil,2,38880,5,73872.0,13951.29,UPI,2024-01-05,2024,1,5,4,0,1,25337.7,14263.0,,86771.2,76194.43571428572,0.05,36936.0,Furniture_Table,22,0,None,31.85,20.15,0.0,0.0,2024-01-05_Thiruvananthapuram,26.0,11.700001,0,None,0.0,0.0,Winter,0
4161,2024-04-14,North,Chandigarh,Electronics,Camera,Camera Maxime,5,26461,15,112459.25,17768.0,COD,2024-04-14,2024,4,14,6,1,2,106037.5,89855.0,,104662.00714285715,111832.6,0.15,22491.85,Electronics_Camera,25,0,None,16.6,7.0,0.0,0.0,2024-04-14_Chandigarh,11.8,9.6,0,None,0.0,0.0,Summer,0
4162,2025-08-05,North,Jaipur,Groceries,Spices,Spices Minus,1,24904,5,23658.8,2127.44,Debit Card,2025-08-05,2025,8,5,1,0,3,291137.75,46565.55,,110989.27857142857,102534.94285714286,0.05,23658.8,Groceries_Spices,28,0,None,19.65,7.15,0.0,0.0,2025-08-05_Jaipur,13.4,12.5,0,None,0.0,0.0,Monsoon,0
